+----------------------------------------------------------------------+
|  OpenHands SDK v1.45.0                                               |
|                                                                      |
|  Report a bug: github.com/OpenHands/software-agent-sdk/issues        |
|  Get help: openhands.dev/joinslack                                   |
|  Scale up: openhands.dev/product/sdk                                 |
|                                                                      |
|  Set OPENHANDS_SUPPRESS_BANNER=1 to hide this message                |
+----------------------------------------------------------------------+

[92m10:29:40 - openhands:INFO[0m: server_config.py:50 - Using config class server.config.SaaSServerConfig
{"message": "Tavily API key not configured, skipping Tavily MCP proxy", "severity": "INFO", "module": "mcp_router", "funcName": "init_tavily_proxy", "lineno": 59, "ts": "2026-09-10T14:29:41.508704+00:00"}
Can't instantiate abstract class UserAuthorizerInjector without an implementation for abstract method 'inject'
{"message": "Using default UserAuthorizer", "severity": "INFO", "module": "user_authorizer", "funcName": "depends_user_authorizer", "lineno": 43, "ts": "2026-09-10T14:29:41.618280+00:00"}
{"message": "127.0.0.1:58193 - \"GET /assets/agent-chip-icon-X2ZJp6do.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.152453+00:00"}
{"message": "127.0.0.1:58199 - \"GET /assets/conversation-service.api-EKAoYc9o.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.157715+00:00"}
{"message": "127.0.0.1:58150 - \"GET /assets/u-edit-Cw7UgFQ4.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.157888+00:00"}
{"message": "127.0.0.1:58191 - \"GET /assets/conversation-name-context-menu-icon-text-B1HvcP85.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.158230+00:00"}
{"message": "127.0.0.1:58144 - \"GET /assets/u-delete-CqpdoXH5.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.158728+00:00"}
{"message": "127.0.0.1:58134 - \"GET /assets/format-time-delta-CgY-HPrl.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.159369+00:00"}
{"message": "127.0.0.1:58193 - \"GET /assets/index-BR5f3GK5.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.159643+00:00"}
{"message": "127.0.0.1:58150 - \"GET /assets/index-CcBMHdO5.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.165224+00:00"}
{"message": "127.0.0.1:58199 - \"GET /assets/azure-devops-logo-DXPdTsmh.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.165477+00:00"}
{"message": "127.0.0.1:58144 - \"GET /assets/use-auth-url-M2suDX2e.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.165931+00:00"}
{"message": "127.0.0.1:58191 - \"GET /assets/handle-capture-consent-BKBd3oL3.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.166009+00:00"}
{"message": "127.0.0.1:58134 - \"GET /assets/cross-app-redirect-CA1RAd_9.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.166550+00:00"}
{"message": "127.0.0.1:58193 - \"GET /assets/use-onboarding-status-D8-nDDLa.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.167103+00:00"}
{"message": "127.0.0.1:58199 - \"GET /assets/use-user-conversation-Cid1kHvb.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.171841+00:00"}
{"message": "127.0.0.1:58150 - \"GET /assets/use-user-providers-De-NIh9j.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.173137+00:00"}
{"message": "127.0.0.1:58191 - \"GET /assets/useInfiniteQuery-bO1xC7Iy.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.173667+00:00"}
{"message": "127.0.0.1:58144 - \"GET /assets/Trans-B9E-JHZU.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.173847+00:00"}
{"message": "127.0.0.1:58134 - \"GET /assets/input-validation-hr7xwKOy.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.173922+00:00"}
{"message": "127.0.0.1:58193 - \"GET /assets/chunk-RXKUWVQZ-D1OtVlZP.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.174527+00:00"}
{"message": "127.0.0.1:58199 - \"GET /assets/optional-tag-CEdAG4AY.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.179346+00:00"}
{"message": "127.0.0.1:58150 - \"GET /assets/openhands-logo-white-cxeMkDJA.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.180428+00:00"}
{"message": "127.0.0.1:58191 - \"GET /assets/account-form-D3u4oKV4.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.181443+00:00"}
{"message": "127.0.0.1:58144 - \"GET /assets/sandbox-service.api--HJWqUv9.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.181588+00:00"}
{"message": "127.0.0.1:58134 - \"GET /assets/password-policy-Blwrl2wX.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.182163+00:00"}
{"message": "127.0.0.1:58134 - \"GET /api/auth/capabilities HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.191702+00:00"}
{"message": "127.0.0.1:58144 - \"POST /api/authenticate HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.202074+00:00"}
{"message": "127.0.0.1:58144 - \"GET /assets/index-DWt18b-i.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.216482+00:00"}
{"message": "127.0.0.1:58134 - \"GET /assets/gestures-JaRNb3Lx.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.216742+00:00"}
{"message": "Listing organizations for user", "severity": "INFO", "module": "orgs", "funcName": "list_user_orgs", "lineno": 161, "user_id": "0dfec177-08aa-4cac-8292-e33dc9fd377e", "page_id": null, "limit": 100, "ts": "2026-09-10T14:31:44.228516+00:00"}
{"message": "127.0.0.1:58150 - \"GET /api/onboarding_status HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.232440+00:00"}
{"message": "Successfully retrieved organizations", "severity": "INFO", "module": "orgs", "funcName": "list_user_orgs", "lineno": 189, "user_id": "0dfec177-08aa-4cac-8292-e33dc9fd377e", "org_count": 1, "has_more": false, "ts": "2026-09-10T14:31:44.235743+00:00"}
{"message": "127.0.0.1:58191 - \"GET /api/organizations HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.236589+00:00"}
{"message": "Retrieving current member details", "severity": "INFO", "module": "orgs", "funcName": "get_me", "lineno": 661, "user_id": "0dfec177-08aa-4cac-8292-e33dc9fd377e", "org_id": "0dfec177-08aa-4cac-8292-e33dc9fd377e", "ts": "2026-09-10T14:31:44.264927+00:00"}
{"message": "127.0.0.1:58191 - \"GET /api/organizations/0dfec177-08aa-4cac-8292-e33dc9fd377e/me HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.279196+00:00"}
{"message": "127.0.0.1:58150 - \"GET /api/v1/settings HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:44.288048+00:00"}
{"message": "127.0.0.1:58211 - \"POST /api/auth/accounts HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:31:58.882573+00:00"}
{"message": "127.0.0.1:58217 - \"GET /settings/integrations HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.337137+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/manifest-d7f631c4.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.353476+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/root-D-LbRKNh.css HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.357249+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/query-keys-BSjaytiJ.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.358596+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/preload-helper-Bc3Pu81E.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.358899+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/retrieve-axios-error-message-Dwxjb5f3.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.359673+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/rate-limit-retry-DdZplSiD.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.360494+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/custom-toast-handlers-CAVHstGd.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.361529+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/infiniteQueryBehavior-DZN75Mj9.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.364532+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/root-Cyf3bcFs.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.365548+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/use-invitation-M5_iS4Ov.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.366377+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/open-hands-axios-LzNSarGn.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.367320+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/query-client-config-C2aiFcZM.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.368653+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/entry.client-Dw7KE7hM.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.368960+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/index-Dt4MV93j.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.371954+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/chunk-6CSD65Y2-UpbgoP9j.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.373060+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/index-CXoKay-T.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.373236+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/declaration-Bwok30Lo.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.374392+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/index-tLtD-Cu0.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.375085+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/mutation-DSZmfvqD.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.377680+00:00"}
{"message": "127.0.0.1:58231 - \"GET /locales/en/translation.json HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.388975+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/root-layout-ClPiNWoF.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.394452+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/settings-BGO5WOAS.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.394688+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/git-settings-SUq9s1w5.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.395032+00:00"}
{"message": "127.0.0.1:58245 - \"GET /api/v1/web-client/config HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.398551+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/organization-service.api-DAj5yeBR.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.411579+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/useTranslation-i1xdxadn.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.411823+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/use-config-Dh7W-dyl.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.411929+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/settings-gear-QGZieQG5.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.411996+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/utils-BYzDx4ip.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.412154+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/typography-CEll3mgr.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.412259+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/settings-nav-divider-DNWs2xzQ.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.418686+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/close-5k7m9tBa.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.419265+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/settings-nav-header-Dnv4GU50.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.420249+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/use-settings-DDjmuEGm.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.420673+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/chunk-AUA5GDXN-WvNegR2I.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.420955+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/use-should-hide-org-selector-CpSd0fQ-.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.421223+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/permission-checks-Ce96Mh3q.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.430400+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/permissions-a6OWVwNd.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.432011+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/billing-visibility-D5M6Ccfy.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.432970+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/info-circle-C7uY3qjj.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.433171+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/use-organizations-Du6jQWrG.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.433708+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/use-me-Dizf1yD1.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.434234+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/use-is-authed-D8E0h2Jo.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.441013+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/auth-service.api-DG-mQZWV.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.441495+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/downshift.esm-BbaUJ_tW.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.442388+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/dropdown-npgxgKWR.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.442578+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/createLucideIcon-BxzTDeUp.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.442694+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/x-BsgLjmSr.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.442882+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/chevron-down-DJLF3NWr.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.448148+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/iconBase-Dv4KA39o.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.448627+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/u-puzzle-piece-DZAj73nM.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.449459+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/user-BZaYcIDI.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.449768+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/use-permissions-Cw6_6mp8.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.450272+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/use-auth-capabilities-EIdFh3Uu.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.451366+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/useMutation-8-YK4bsn.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.452625+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/local-storage-BL98fNWo.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.452962+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/user-service.api-CSKE8tMw.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.459331+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/sandbox-status-indicator-De-qu6-K.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.459515+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/index-OXd_jqD1.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.459924+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/use-logout-SxGpq-OD.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.460214+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/loading-spinner-sGH7m1sO.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.460554+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/index-Cl4PwBnF.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.462319+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/index-BA1di30B.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.467337+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/context-menu-rVWPDAtP.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.467647+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/card-BiCf3WY_.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.468561+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/card-title-DNMudsxn.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.468815+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/stacked-5ookcZbZ.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.470871+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/use-app-mode-B54Qx7LS.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.474821+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/invite-organization-member-modal-D4MJ3CFv.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.475434+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/org-modal-BRTBwe_B.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.475872+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/styled-tooltip-k9fZGNHu.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.476380+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/openhands-logo-DilX03Hr.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.476530+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/modal-backdrop-B5BF9mZF.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.478741+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/base-modal-8sJuGqdJ.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.482241+00:00"}
{"message": "127.0.0.1:58231 - \"GET /assets/model-selector-B_esEVWk.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.482428+00:00"}
{"message": "127.0.0.1:58245 - \"GET /assets/brand-button-CB2ZqR1E.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.482800+00:00"}
{"message": "127.0.0.1:58251 - \"GET /assets/help-link-DcOVRYm_.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.483315+00:00"}
{"message": "127.0.0.1:58241 - \"GET /assets/settings-input-DeV8o5x5.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.483581+00:00"}
{"message": "127.0.0.1:58255 - \"GET /assets/use-save-settings-DbZtTQUT.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.484999+00:00"}
{"message": "127.0.0.1:58217 - \"GET /assets/constants-BAVPcVUC.js HTTP/1.1\" 200", "severity": "INFO", "module": "h11_impl", "funcName": "send", "lineno": 481, "ts": "2026-09-10T14:32:10.489526+00:00"}
